Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
Edgewater,7821399011981,Level 01 > 1.18 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Scratch,,,None,0.00
Edgewater,7821399012017,Level 01 > 1.18 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Average margin no less than 6mm,,,None,0.00
Edgewater,7821399012148,Level 01 > 1.18 > Kitchen,02/05/2014,peterj,Incomplete Works,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Incomplete needs filler piece,,,None,0.00
Edgewater,7821399012178,Level 01 > 1.18 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Mdf bulkhead,,,None,0.00
Edgewater,7821399012253,Level 01 > 1.08 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Router cupboard handles,,,None,0.00
Edgewater,7821399012308,Level 01 > 1.08 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Stain,,,None,0.00
Edgewater,7821399012354,Level 01 > 1.08 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Gap no less than 6mm,,,None,0.00
Edgewater,7821399012426,Level 01 > 1.16 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Router handles to cupboard,,,None,0.00
Edgewater,7821399012566,Level 01 > 1.16 > Kitchen,02/05/2014,peterj,Defect,Builder,XPRO Constructions Pty Ltd.,07/05/2014,None,Closed,Replace exe hard up to cupboard,,,None,0.00
Edgewater,7821399012610,Level 01 > 1.16 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Mdf bulkhead,,,None,0.00
Edgewater,7821399012745,Level 01 > 1.16 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Skirt to align with joinery,Nemo included to be discussed on site,,None,0.00
Edgewater,7821399074057,Ground > G.08 > Living,03/05/2014,peterj,Defect,Builder,Quadform,07/05/2014,None,Closed,Concrete not level 5 gap,,,None,0.00
Edgewater,7821399074186,Ground > G.09 > Living,03/05/2014,peterj,Defect,Builder,Quadform,08/05/2014,None,Closed,Concrete slab not level 5 mm,,,None,0.00
Edgewater,7821399074305,Ground > G.04 > Living,03/05/2014,peterj,Defect,Builder,Quadform,07/05/2014,None,Closed,Concrete slab not level 5 mm,,,None,0.00
Edgewater,7821399088155,Level 01 > 1.10 > Kitchen,03/05/2014,peterj,Defect,Builder,Baron Forge (tiler) (Scott Kidd),06/05/2014,None,Closed,Finish tiling,,,None,0.00
Edgewater,7821399088499,Level 01 > 1.08 > Kitchen,03/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),09/05/2014,None,Closed,Add kicker,,,None,0.00
Edgewater,7821399088852,Level 01 > 1.16 > Kitchen,03/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),08/05/2014,None,Closed,Kicker short from wall and fridge panel chipped,,,None,0.00
Edgewater,7821399088903,Level 01 > 1.16 > Kitchen,03/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),08/05/2014,None,Closed,Out of line and incomplete,,,None,0.00
