Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
Casabella,10331437965210,Ground Level > APT-G09 > Bed 2,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Paint - Skirting/Architrave at top it's cracked ,,,None,0.00
Casabella,10331437965622,Ground Level > APT-G09 > Living/Dining,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Paint - Incomplete at skirt entering bedroom near laundry,,,None,0.00
Casabella,10331437965715,Ground Level > APT-G09 > Terrace,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Paint - Incomplete,,,None,0.00
Casabella,10331437965736,Ground Level > APT-G09 > Terrace,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Render incomplete ,,,None,0.00
Casabella,10331437966421,Ground Level > APT-G09 > Living/Dining,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Front door not painted,,,None,0.00
Casabella,10331438561332,Level 01 > APT-101 > Bed 1 > Ensuite,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Paint splattered on door,,,None,0.00
Casabella,10331438561412,Level 01 > APT-101 > Bed 1,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Paint around window frame,,,None,0.00
Casabella,10331438561501,Level 01 > APT-101 > Bed 2,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Overspray on robe aluminium frame ,,,None,0.00
Casabella,10331438561529,Level 01 > APT-101 > Bed 2,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Touch up paint around window ,,,None,0.00
Casabella,10331438561797,Level 01 > APT-101 > Kitchen,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Paint marks on left side of splash back ,,,None,0.00
